"date"	"matchup"	"team"	"min"	"tpm"	"tpa"	"oreb"	"dreb"	"ast"	"stl"	"blk"	"to"	"pf"	"pts"	"HA"
20170410	"SAS@POR"	"POR"	240	12	27	12	30	18	6	3	9	17	99	1
20170410	"UTZ@GSW"	"UTZ"	240	13	35	14	35	29	8	3	11	17	105	-1
20170410	"UTZ@GSW"	"GSW"	240	9	25	8	34	25	5	6	13	17	99	1
20170410	"HOU@LAC"	"HOU"	240	9	40	9	32	23	5	3	15	23	96	-1
20170410	"HOU@LAC"	"LAC"	240	10	26	12	37	29	9	0	9	16	125	1
20170411	"CHA@ATL"	"CHA"	240	3	23	15	25	16	11	1	13	17	76	-1
20170411	"CHA@ATL"	"ATL"	240	7	27	11	39	30	6	4	16	17	103	1
20170411	"OKC@MIN"	"OKC"	240	7	22	18	36	22	7	4	17	21	100	-1
20170411	"OKC@MIN"	"MIN"	240	5	20	11	24	24	12	3	11	17	98	1
20170411	"DEN@DAL"	"DEN"	240	18	42	10	43	31	7	1	16	14	109	-1
20170411	"DEN@DAL"	"DAL"	240	12	40	8	34	24	8	4	13	11	91	1
20170411	"NOP@LAL"	"NOP"	240	7	22	5	34	29	5	5	16	16	96	-1
20170411	"NOP@LAL"	"LAL"	240	8	22	8	39	24	15	3	11	18	108	1
20170411	"PHX@SAC"	"PHX"	240	8	30	18	30	19	8	3	9	23	104	-1
20170411	"PHX@SAC"	"SAC"	240	9	19	8	47	28	7	2	13	23	129	1
20170412	"MIL@BOS"	"MIL"	240	6	23	9	34	26	6	9	17	20	94	-1
20170412	"MIL@BOS"	"BOS"	240	12	37	11	35	31	12	3	8	17	112	1
20170412	"BRK@CHI"	"BRK"	240	3	33	10	38	17	8	3	18	16	73	-1
20170412	"BRK@CHI"	"CHI"	240	14	30	14	48	28	15	4	12	18	112	1
20170412	"TOR@CLE"	"TOR"	240	8	26	12	36	20	8	2	8	20	98	-1
20170412	"TOR@CLE"	"CLE"	240	10	37	10	32	20	5	7	15	14	83	1
20170412	"MIN@HOU"	"MIN"	240	11	23	10	39	37	7	3	15	15	118	-1
20170412	"MIN@HOU"	"HOU"	240	19	56	16	31	37	11	7	10	14	123	1
20170412	"ATL@IND"	"ATL"	240	11	29	8	29	19	5	4	18	15	86	-1
20170412	"ATL@IND"	"IND"	240	10	24	8	33	21	5	7	10	14	104	1
20170412	"DAL@MEM"	"DAL"	240	9	34	8	29	21	9	5	12	19	100	-1
20170412	"DAL@MEM"	"MEM"	240	8	25	16	32	18	4	5	14	23	93	1
20170412	"WAS@MIA"	"WAS"	240	7	26	8	26	18	9	0	10	13	102	-1
20170412	"WAS@MIA"	"MIA"	240	8	24	14	37	19	2	4	17	13	110	1
20170412	"PHI@NYK"	"PHI"	240	7	23	16	22	21	10	4	12	25	113	-1
20170412	"PHI@NYK"	"NYK"	240	9	22	17	26	17	5	7	19	18	114	1
20170412	"DEN@OKC"	"DEN"	240	7	25	5	38	22	6	8	15	17	111	-1
20170412	"DEN@OKC"	"OKC"	240	8	25	14	37	20	10	8	12	24	105	1
20170412	"DET@ORL"	"DET"	240	11	36	17	36	20	6	3	8	15	109	-1
20170412	"DET@ORL"	"ORL"	240	13	25	6	45	27	7	6	11	22	113	1
20170412	"SAS@UTZ"	"SAS"	240	8	21	15	27	16	12	2	15	17	97	-1
20170412	"SAS@UTZ"	"UTZ"	240	10	26	7	29	24	10	5	16	16	101	1
20170412	"LAL@GSW"	"LAL"	240	4	17	11	29	23	13	2	18	22	94	-1
20170412	"LAL@GSW"	"GSW"	240	12	36	14	40	26	14	8	20	17	109	1
20170412	"SAC@LAC"	"SAC"	240	5	11	7	30	27	2	1	10	18	95	-1
20170412	"SAC@LAC"	"LAC"	240	10	28	11	32	29	4	6	6	15	115	1
20170412	"NOP@POR"	"NOP"	240	8	24	11	31	20	13	3	11	17	103	-1
20170412	"NOP@POR"	"POR"	240	13	30	14	39	22	4	2	23	18	100	1
20171017	"BOS@CLE"	"BOS"	240	8	32	9	37	24	11	4	10	24	99	-1
20171017	"BOS@CLE"	"CLE"	240	5	22	9	41	19	3	4	17	25	102	1
20171017	"HOU@GSW"	"HOU"	240	15	41	10	33	28	9	5	12	16	122	-1
20171017	"HOU@GSW"	"GSW"	240	16	30	6	35	34	5	9	17	25	121	1
20171018	"CHA@DET"	"CHA"	240	9	30	3	44	16	4	3	17	15	90	-1
20171018	"CHA@DET"	"DET"	240	9	26	9	38	24	14	3	8	21	102	1
20171018	"BRK@IND"	"BRK"	240	12	30	11	32	22	7	2	20	25	131	-1
20171018	"BRK@IND"	"IND"	240	9	34	14	33	29	12	9	14	25	140	1
20171018	"MIA@ORL"	"MIA"	240	8	30	11	33	27	6	4	13	20	109	-1
20171018	"MIA@ORL"	"ORL"	240	8	21	11	39	22	8	9	14	18	116	1
20171018	"PHI@WAS"	"PHI"	240	15	35	11	37	25	6	6	17	28	115	-1
20171018	"PHI@WAS"	"WAS"	240	6	22	16	36	21	8	10	9	20	120	1
20171018	"MIL@BOS"	"MIL"	240	7	21	6	39	19	6	4	15	22	108	-1
20171018	"MIL@BOS"	"BOS"	240	11	28	11	32	23	12	2	12	27	100	1
20171018	"NOP@MEM"	"NOP"	240	7	25	16	35	15	4	12	17	31	91	-1
20171018	"NOP@MEM"	"MEM"	240	9	29	15	30	19	9	8	11	29	103	1
20171018	"ATL@DAL"	"ATL"	240	9	18	14	36	20	11	6	13	18	117	-1
20171018	"ATL@DAL"	"DAL"	240	17	45	9	32	27	5	4	15	19	111	1
20171018	"DEN@UTZ"	"DEN"	240	13	27	7	31	21	4	3	20	18	96	-1
20171018	"DEN@UTZ"	"UTZ"	240	9	24	6	30	28	9	5	15	18	106	1
20171018	"MIN@SAS"	"MIN"	240	8	19	11	31	23	7	4	13	16	99	-1
20171018	"MIN@SAS"	"SAS"	240	8	21	12	38	22	8	11	11	18	107	1
20171018	"POR@PHX"	"POR"	240	14	24	15	42	22	8	7	16	20	124	-1
20171018	"POR@PHX"	"PHX"	240	7	27	10	23	10	9	8	16	22	76	1
20171018	"HOU@SAC"	"HOU"	240	12	45	12	32	19	7	3	14	14	105	-1
20171018	"HOU@SAC"	"SAC"	240	8	23	9	33	19	5	4	17	20	100	1
20171019	"CHI@TOR"	"CHI"	240	10	32	10	29	22	7	2	19	23	100	-1
20171019	"CHI@TOR"	"TOR"	240	13	29	13	36	26	10	4	17	19	117	1
20171019	"NYK@OKC"	"NYK"	240	7	24	11	30	19	8	4	25	23	84	-1
20171019	"NYK@OKC"	"OKC"	240	11	38	13	28	26	14	7	18	22	105	1
20171019	"LAC@LAL"	"LAC"	240	12	33	17	42	23	12	3	14	20	108	-1
20171019	"LAC@LAL"	"LAL"	240	4	16	12	40	21	8	7	19	15	92	1
20171020	"ATL@CHA"	"ATL"	240	7	30	6	32	19	11	4	13	29	91	-1
20171020	"ATL@CHA"	"CHA"	240	11	36	12	45	17	5	4	21	18	109	1
20171020	"POR@IND"	"POR"	240	9	19	11	40	19	5	6	9	26	114	-1
20171020	"POR@IND"	"IND"	240	4	18	6	33	15	1	4	12	17	96	1
20171020	"CLE@MIL"	"CLE"	240	11	26	9	35	25	8	3	17	11	116	-1
20171020	"CLE@MIL"	"MIL"	240	11	35	8	22	23	9	2	14	17	97	1
20171020	"BOS@PHI"	"BOS"	240	10	29	14	41	16	4	5	19	24	102	-1
20171020	"BOS@PHI"	"PHI"	240	10	32	14	33	20	7	4	16	30	92	1
20171020	"DET@WAS"	"DET"	240	10	23	10	23	19	12	1	19	32	111	-1
20171020	"DET@WAS"	"WAS"	240	6	17	7	30	25	12	7	16	18	115	1
20171020	"ORL@BRK"	"ORL"	240	18	33	9	31	30	9	3	22	27	121	-1
20171020	"ORL@BRK"	"BRK"	240	9	27	15	33	22	13	6	18	17	126	1
20171020	"UTZ@MIN"	"UTZ"	240	9	22	7	31	23	10	8	19	21	97	-1
20171020	"UTZ@MIN"	"MIN"	240	7	22	10	34	17	11	2	15	17	100	1
20171020	"SAC@DAL"	"SAC"	240	10	23	16	41	20	8	3	14	18	93	-1
20171020	"SAC@DAL"	"DAL"	240	11	33	7	29	19	8	7	12	13	88	1
20171020	"GSW@NOP"	"GSW"	240	18	41	10	39	29	6	8	18	23	128	-1
20171020	"GSW@NOP"	"NOP"	240	16	36	16	35	26	8	4	17	19	120	1
20171020	"LAL@PHX"	"LAL"	240	12	26	5	37	22	8	3	18	31	132	-1
20171020	"LAL@PHX"	"PHX"	240	14	29	10	40	17	8	9	19	25	130	1
20171021	"PHI@TOR"	"PHI"	240	8	24	8	33	18	5	4	20	26	94	-1
20171021	"PHI@TOR"	"TOR"	240	13	44	8	43	23	5	10	13	29	128	1
20171021	"SAS@CHI"	"SAS"	240	1	12	14	38	25	8	3	11	14	87	-1
20171021	"SAS@CHI"	"CHI"	240	8	28	8	40	18	3	5	19	15	77	1
20171021	"ORL@CLE"	"ORL"	240	17	35	12	38	28	7	6	12	28	114	-1
20171021	"ORL@CLE"	"CLE"	240	7	25	11	33	15	4	7	16	14	93	1
20171021	"DAL@HOU"	"DAL"	240	13	31	8	33	19	6	0	14	19	91	-1
20171021	"DAL@HOU"	"HOU"	240	11	47	8	46	17	12	4	13	24	107	1
20171021	"GSW@MEM"	"GSW"	240	12	38	12	34	20	10	7	17	28	101	-1
20171021	"GSW@MEM"	"MEM"	240	10	27	6	34	20	8	4	14	25	111	1
20171021	"IND@MIA"	"IND"	240	7	19	13	32	18	9	4	10	18	108	-1
20171021	"IND@MIA"	"MIA"	240	14	34	6	39	24	6	11	14	19	112	1
20171021	"DET@NYK"	"DET"	240	9	30	15	28	21	5	2	12	25	111	-1
20171021	"DET@NYK"	"NYK"	240	8	30	12	27	20	6	2	12	21	107	1
20171021	"POR@MIL"	"POR"	240	11	28	13	29	18	10	6	16	22	110	-1
20171021	"POR@MIL"	"MIL"	240	7	18	7	28	22	9	8	14	23	113	1
20171021	"SAC@DEN"	"SAC"	240	8	22	12	27	15	6	3	13	21	79	-1
20171021	"SAC@DEN"	"DEN"	240	10	30	18	40	25	7	2	16	19	96	1
20171021	"OKC@UTZ"	"OKC"	240	11	33	8	30	15	14	4	17	16	87	-1
20171021	"OKC@UTZ"	"UTZ"	240	9	29	7	34	22	11	4	18	21	96	1
20171021	"PHX@LAC"	"PHX"	240	6	24	4	32	19	8	3	19	27	88	-1
20171021	"PHX@LAC"	"LAC"	240	12	26	10	42	26	12	2	12	32	130	1
20171022	"ATL@BRK"	"ATL"	240	7	27	16	32	21	6	2	16	25	104	-1
20171022	"ATL@BRK"	"BRK"	240	11	27	13	38	27	12	8	18	27	116	1
20171022	"MIN@OKC"	"MIN"	240	10	25	10	35	25	5	1	17	17	115	-1
20171022	"MIN@OKC"	"OKC"	240	11	31	9	27	26	9	6	11	22	113	1
20171022	"NOP@LAL"	"NOP"	240	10	32	6	36	26	14	5	18	20	119	-1
20171022	"NOP@LAL"	"LAL"	240	9	27	9	29	27	7	6	17	24	112	1
20171023	"PHI@DET"	"PHI"	240	9	24	8	41	25	11	0	21	24	97	-1
20171023	"PHI@DET"	"DET"	240	6	30	9	30	14	5	2	14	21	86	1
20171023	"ATL@MIA"	"ATL"	240	7	17	6	35	14	9	1	20	17	93	-1
20171023	"ATL@MIA"	"MIA"	240	14	37	10	31	21	12	6	19	19	104	1
20171023	"MEM@HOU"	"MEM"	240	6	19	3	35	16	5	2	12	21	98	-1
20171023	"MEM@HOU"	"HOU"	240	9	38	9	30	25	5	2	16	31	90	1
20171023	"CHA@MIL"	"CHA"	240	7	26	10	38	17	3	5	14	21	94	-1
20171023	"CHA@MIL"	"MIL"	240	9	26	5	37	24	8	4	13	27	103	1
20171023	"GSW@DAL"	"GSW"	240	15	39	10	40	33	6	8	16	23	133	-1
20171023	"GSW@DAL"	"DAL"	240	9	29	14	28	21	11	0	12	20	103	1
20171023	"TOR@SAS"	"TOR"	240	10	37	5	29	17	11	4	14	30	97	-1
20171023	"TOR@SAS"	"SAS"	240	5	20	18	37	19	4	12	20	22	101	1
20171023	"WAS@DEN"	"WAS"	240	9	30	10	28	24	13	3	15	24	109	-1
20171023	"WAS@DEN"	"DEN"	240	8	23	9	35	27	5	2	23	22	104	1
20171023	"SAC@PHX"	"SAC"	240	9	22	13	24	19	13	2	9	25	115	-1
20171023	"SAC@PHX"	"PHX"	240	10	30	6	39	20	6	5	20	25	117	1
20171024	"CHI@CLE"	"CHI"	240	17	33	8	31	28	3	3	9	20	112	-1
20171024	"CHI@CLE"	"CLE"	240	16	38	8	31	28	5	3	9	14	119	1
20171024	"BRK@ORL"	"BRK"	240	11	35	14	35	21	8	4	15	27	121	-1
20171024	"BRK@ORL"	"ORL"	240	8	23	6	38	20	8	5	11	23	125	1
20171024	"NYK@BOS"	"NYK"	240	1	12	11	32	20	8	2	14	17	89	-1
20171024	"NYK@BOS"	"BOS"	240	14	29	5	36	26	11	7	12	24	110	1
20171024	"IND@MIN"	"IND"	240	10	22	8	34	31	8	2	17	21	130	-1
20171024	"IND@MIN"	"MIN"	240	9	24	9	18	27	9	4	14	14	107	1
20171024	"NOP@POR"	"NOP"	240	9	30	4	38	17	5	7	17	26	93	-1
20171024	"NOP@POR"	"POR"	240	10	29	18	45	17	7	7	18	22	103	1
20171024	"UTZ@LAC"	"UTZ"	240	7	28	8	33	20	7	7	18	23	84	-1
20171024	"UTZ@LAC"	"LAC"	240	10	29	11	33	21	12	4	13	16	102	1
20171025	"DEN@CHA"	"DEN"	240	8	31	18	33	18	6	1	13	23	93	-1
20171025	"DEN@CHA"	"CHA"	240	13	31	10	40	17	5	5	14	16	110	1
20171025	"MIN@DET"	"MIN"	240	9	25	7	30	19	5	4	14	19	101	-1
20171025	"MIN@DET"	"DET"	240	15	34	12	35	32	7	3	14	22	122	1
20171025	"HOU@PHI"	"HOU"	240	12	39	7	33	22	11	13	19	13	105	-1
20171025	"HOU@PHI"	"PHI"	240	12	36	12	31	29	14	7	14	19	104	1
20171025	"CLE@BRK"	"CLE"	240	12	35	9	38	21	5	7	21	17	107	-1
20171025	"CLE@BRK"	"BRK"	240	17	46	10	28	22	11	3	12	22	112	1
20171025	"SAS@MIA"	"SAS"	240	10	17	8	36	18	6	3	13	20	117	-1
20171025	"SAS@MIA"	"MIA"	240	9	26	4	28	19	6	2	9	25	100	1
20171025	"IND@OKC"	"IND"	240	10	29	14	27	13	13	2	19	23	96	-1
20171025	"IND@OKC"	"OKC"	240	10	27	16	33	26	8	8	21	27	114	1
20171025	"MEM@DAL"	"MEM"	240	12	31	6	30	14	7	2	17	22	94	-1
20171025	"MEM@DAL"	"DAL"	240	11	26	4	31	20	6	4	11	20	103	1
20171025	"UTZ@PHX"	"UTZ"	240	6	25	7	37	20	8	10	23	19	88	-1
20171025	"UTZ@PHX"	"PHX"	240	6	19	16	39	18	8	5	16	25	97	1
20171025	"TOR@GSW"	"TOR"	240	8	34	17	25	30	10	6	16	16	112	-1
20171025	"TOR@GSW"	"GSW"	240	12	26	6	31	32	10	7	17	15	117	1
20171025	"WAS@LAL"	"WAS"	265	6	26	7	38	20	11	5	13	19	99	-1
20171025	"WAS@LAL"	"LAL"	265	7	30	6	47	27	9	5	21	26	102	1
20171026	"ATL@CHI"	"ATL"	240	11	28	7	33	22	10	5	10	23	86	-1
20171026	"ATL@CHI"	"CHI"	240	7	32	18	44	20	5	4	13	15	91	1
20171026	"DAL@MEM"	"DAL"	240	10	34	18	35	20	10	3	14	22	91	-1
20171026	"DAL@MEM"	"MEM"	240	10	34	9	37	18	7	6	18	23	96	1
20171026	"BOS@MIL"	"BOS"	240	11	30	6	39	21	7	4	15	14	96	-1
20171026	"BOS@MIL"	"MIL"	240	11	25	2	35	22	6	3	16	20	89	1
20171026	"LAC@POR"	"LAC"	240	9	28	14	32	11	4	5	11	19	104	-1
20171026	"LAC@POR"	"POR"	240	14	31	16	28	19	5	4	9	26	103	1
20171026	"NOP@SAC"	"NOP"	240	13	32	10	37	22	5	3	15	24	114	-1
20171026	"NOP@SAC"	"SAC"	240	7	20	5	29	25	7	5	12	17	106	1
20171027	"HOU@CHA"	"HOU"	240	22	57	7	44	21	5	6	15	26	109	-1
20171027	"HOU@CHA"	"CHA"	240	11	29	11	33	16	6	5	9	14	93	1
20171027	"SAS@ORL"	"SAS"	240	4	24	17	32	19	8	8	17	15	87	-1
20171027	"SAS@ORL"	"ORL"	240	11	23	6	39	22	9	7	17	24	114	1
20171027	"DEN@ATL"	"DEN"	240	4	20	11	35	25	8	4	11	12	105	-1
20171027	"DEN@ATL"	"ATL"	240	14	33	11	32	23	7	4	12	21	100	1
20171027	"BRK@NYK"	"BRK"	240	11	30	5	30	18	5	1	16	20	86	-1
20171027	"BRK@NYK"	"NYK"	240	9	27	19	36	19	7	6	11	19	107	1
20171027	"OKC@MIN"	"OKC"	240	8	28	11	24	19	8	9	14	29	116	-1
20171027	"OKC@MIN"	"MIN"	240	8	22	17	27	23	5	7	15	21	119	1
20171027	"WAS@GSW"	"WAS"	240	15	33	12	29	30	7	6	14	21	117	-1
20171027	"WAS@GSW"	"GSW"	240	10	38	15	38	33	7	13	17	20	120	1
20171027	"TOR@LAL"	"TOR"	240	7	29	9	31	27	12	4	12	24	101	-1
20171027	"TOR@LAL"	"LAL"	240	3	23	9	40	20	7	6	21	22	92	1
20171028	"CLE@NOP"	"CLE"	240	12	32	5	32	19	8	2	18	19	101	-1
20171028	"CLE@NOP"	"NOP"	240	13	33	10	37	33	10	4	11	20	123	1
20171028	"OKC@CHI"	"OKC"	240	13	34	11	41	28	16	8	11	17	101	-1
20171028	"OKC@CHI"	"CHI"	240	10	37	12	35	16	9	5	19	16	69	1
20171028	"HOU@MEM"	"HOU"	240	14	38	8	35	18	4	3	17	23	89	-1
20171028	"HOU@MEM"	"MEM"	240	14	33	6	36	26	10	6	9	20	103	1
20171028	"BOS@MIA"	"BOS"	240	6	23	11	30	15	11	5	12	14	96	-1
20171028	"BOS@MIA"	"MIA"	240	7	31	6	34	17	6	9	19	23	90	1
20171028	"PHI@DAL"	"PHI"	240	16	35	11	31	25	10	1	13	21	112	-1
20171028	"PHI@DAL"	"DAL"	240	19	40	3	30	22	7	2	17	15	110	1
20171028	"LAL@UTZ"	"LAL"	240	5	22	14	25	17	12	4	16	20	81	-1
20171028	"LAL@UTZ"	"UTZ"	240	13	31	14	35	18	9	5	21	20	96	1
20171028	"PHX@POR"	"PHX"	240	9	26	12	34	21	12	7	17	23	107	-1
20171028	"PHX@POR"	"POR"	240	11	26	12	41	27	8	7	14	26	114	1
20171028	"DET@LAC"	"DET"	240	9	28	12	38	16	11	6	12	20	95	-1
20171028	"DET@LAC"	"LAC"	240	15	38	15	36	19	6	6	18	18	87	1
20171029	"MIL@ATL"	"MIL"	240	13	26	5	38	30	9	3	14	27	117	-1
20171029	"MIL@ATL"	"ATL"	240	13	29	3	28	27	9	2	16	21	106	1
20171029	"SAS@IND"	"SAS"	240	9	28	12	32	19	12	8	15	11	94	-1
20171029	"SAS@IND"	"IND"	240	10	22	6	38	21	9	3	19	20	97	1
20171029	"DEN@BRK"	"DEN"	240	11	20	4	42	23	7	7	6	22	124	-1
20171029	"DEN@BRK"	"BRK"	240	12	31	17	39	24	5	4	15	18	111	1
20171029	"ORL@CHA"	"ORL"	240	11	33	9	30	28	11	4	11	20	113	-1
20171029	"ORL@CHA"	"CHA"	240	6	18	12	47	31	6	7	17	24	120	1
20171029	"WAS@SAC"	"WAS"	240	17	34	13	36	28	9	3	15	18	110	-1
20171029	"WAS@SAC"	"SAC"	240	6	22	11	32	13	8	2	17	20	83	1
20171029	"NYK@CLE"	"NYK"	240	13	28	11	40	27	9	6	14	26	114	-1
20171029	"NYK@CLE"	"CLE"	240	10	33	7	34	20	5	5	15	23	95	1
20171029	"DET@GSW"	"DET"	240	12	27	17	20	22	16	0	13	9	115	-1
20171029	"DET@GSW"	"GSW"	240	10	27	10	30	29	3	11	25	14	107	1
20171030	"SAS@BOS"	"SAS"	240	12	26	12	28	24	8	4	11	14	94	-1
20171030	"SAS@BOS"	"BOS"	240	11	31	15	39	24	10	6	13	22	108	1
20171030	"MIN@MIA"	"MIN"	265	11	23	10	30	20	16	4	16	25	125	-1
20171030	"MIN@MIA"	"MIA"	265	7	27	15	35	17	8	5	24	28	122	1
20171030	"DEN@NYK"	"DEN"	240	18	41	13	23	20	13	5	13	22	110	-1
20171030	"DEN@NYK"	"NYK"	240	13	32	11	38	27	8	10	22	27	116	1
20171030	"PHI@HOU"	"PHI"	240	10	24	7	41	27	10	4	19	31	115	-1
20171030	"PHI@HOU"	"HOU"	240	13	47	10	25	17	12	3	15	23	107	1
20171030	"CHA@MEM"	"CHA"	240	7	17	10	46	15	3	7	11	22	104	-1
20171030	"CHA@MEM"	"MEM"	240	8	35	11	37	17	7	8	7	22	99	1
20171030	"ORL@NOP"	"ORL"	240	16	34	6	37	27	10	1	16	19	115	-1
20171030	"ORL@NOP"	"NOP"	240	7	28	9	34	30	9	5	19	22	99	1
20171030	"DAL@UTZ"	"DAL"	240	12	24	9	33	17	4	3	24	16	89	-1
20171030	"DAL@UTZ"	"UTZ"	240	16	35	6	29	25	16	8	14	17	104	1
20171030	"TOR@POR"	"TOR"	240	8	24	8	39	17	10	9	9	14	99	-1
20171030	"TOR@POR"	"POR"	240	8	26	6	32	13	5	7	13	15	85	1
20171030	"GSW@LAC"	"GSW"	240	14	29	14	32	37	8	8	12	23	141	-1
20171030	"GSW@LAC"	"LAC"	240	10	25	9	26	21	4	3	12	20	113	1
20171031	"SAC@IND"	"SAC"	240	2	14	9	36	15	8	5	14	18	83	-1
20171031	"SAC@IND"	"IND"	240	12	29	14	39	25	8	7	14	17	101	1
20171031	"PHX@BRK"	"PHX"	240	10	22	10	56	18	5	5	18	26	122	-1
20171031	"PHX@BRK"	"BRK"	240	9	31	7	37	15	9	4	7	22	114	1
20171031	"OKC@MIL"	"OKC"	240	12	28	9	37	24	6	3	15	20	110	-1
20171031	"OKC@MIL"	"MIL"	240	9	31	4	27	24	8	4	14	22	91	1
20171031	"DET@LAL"	"DET"	240	10	33	10	34	21	7	3	12	11	93	-1
20171031	"DET@LAL"	"LAL"	240	12	26	11	42	30	9	5	14	14	113	1
20171101	"MIL@CHA"	"MIL"	240	19	36	9	31	29	3	3	14	25	121	-1
20171101	"MIL@CHA"	"CHA"	240	14	25	7	34	21	5	3	11	18	126	1
20171101	"IND@CLE"	"IND"	240	16	26	8	35	35	9	1	11	23	124	-1
20171101	"IND@CLE"	"CLE"	240	7	31	8	33	25	6	3	16	19	107	1
20171101	"ATL@PHI"	"ATL"	240	8	23	12	37	22	11	4	18	28	109	-1
20171101	"ATL@PHI"	"PHI"	240	13	35	15	38	36	10	4	16	26	119	1
20171101	"PHX@WAS"	"PHX"	240	9	24	11	34	23	5	5	9	24	122	-1
20171101	"PHX@WAS"	"WAS"	240	10	30	15	30	20	5	4	12	28	116	1
20171101	"SAC@BOS"	"SAC"	240	6	20	7	19	24	10	5	15	18	86	-1
20171101	"SAC@BOS"	"BOS"	240	17	41	16	36	30	10	3	16	19	113	1
20171101	"CHI@MIA"	"CHI"	240	7	28	7	47	20	7	6	12	19	91	-1
20171101	"CHI@MIA"	"MIA"	240	12	31	3	45	21	8	0	11	19	97	1
20171101	"ORL@MEM"	"ORL"	240	13	29	6	32	25	6	8	24	22	101	-1
20171101	"ORL@MEM"	"MEM"	240	10	30	5	26	21	12	3	13	16	99	1
20171101	"MIN@NOP"	"MIN"	240	6	22	11	36	20	13	3	21	21	104	-1
20171101	"MIN@NOP"	"NOP"	240	8	31	9	29	27	13	4	19	24	98	1
20171101	"HOU@NYK"	"HOU"	240	19	52	9	37	21	6	4	14	20	119	-1
20171101	"HOU@NYK"	"NYK"	240	8	26	6	36	23	8	1	19	18	97	1
20171101	"TOR@DEN"	"TOR"	240	11	31	9	29	20	7	4	13	25	111	-1
20171101	"TOR@DEN"	"DEN"	240	16	32	9	34	35	9	4	12	20	129	1
20171101	"POR@UTZ"	"POR"	265	9	34	11	42	17	8	8	17	25	103	-1
20171101	"POR@UTZ"	"UTZ"	265	13	29	10	45	16	9	8	14	21	112	1
20171101	"DAL@LAC"	"DAL"	240	12	36	9	29	20	8	5	14	22	98	-1
20171101	"DAL@LAC"	"LAC"	240	13	28	7	42	27	9	5	16	20	119	1
20171102	"GSW@SAS"	"GSW"	240	14	28	5	36	30	11	12	14	20	112	-1
20171102	"GSW@SAS"	"SAS"	240	7	24	14	32	19	6	8	16	10	92	1
20171102	"LAL@POR"	"LAL"	240	4	18	2	30	16	8	8	11	20	110	-1
20171102	"LAL@POR"	"POR"	240	9	22	10	31	22	7	4	12	21	113	1
20171103	"MIL@DET"	"MIL"	240	10	25	7	29	27	6	6	13	24	96	-1
20171103	"MIL@DET"	"DET"	240	8	26	7	32	21	10	4	12	11	105	1
20171103	"CHI@ORL"	"CHI"	240	14	29	9	39	23	6	2	14	13	105	-1
20171103	"CHI@ORL"	"ORL"	240	10	35	7	31	23	6	2	16	11	83	1
20171103	"IND@PHI"	"IND"	240	8	28	8	32	25	6	6	11	18	110	-1
20171103	"IND@PHI"	"PHI"	240	18	36	12	38	34	7	9	18	20	121	1
20171103	"CLE@WAS"	"CLE"	240	12	27	8	26	20	11	4	14	27	130	-1
20171103	"CLE@WAS"	"WAS"	240	11	28	9	28	25	5	2	16	24	122	1
20171103	"HOU@ATL"	"HOU"	240	16	47	9	35	28	14	4	12	16	119	-1
20171103	"HOU@ATL"	"ATL"	240	11	33	5	36	16	8	8	18	16	104	1
20171103	"PHX@NYK"	"PHX"	240	9	32	20	27	17	7	3	10	25	107	-1
20171103	"PHX@NYK"	"NYK"	240	8	26	9	40	24	5	7	12	24	120	1
20171103	"NOP@DAL"	"NOP"	240	7	29	9	44	23	9	4	12	22	99	-1
20171103	"NOP@DAL"	"DAL"	240	9	34	9	38	19	4	7	15	24	94	1
20171103	"CHA@SAS"	"CHA"	240	8	24	11	35	16	11	1	12	20	101	-1
20171103	"CHA@SAS"	"SAS"	240	9	27	7	38	31	7	6	15	26	108	1
20171103	"MIA@DEN"	"MIA"	240	15	37	8	33	23	9	6	23	24	94	-1
20171103	"MIA@DEN"	"DEN"	240	9	23	13	28	17	9	6	17	16	95	1
20171103	"TOR@UTZ"	"TOR"	240	11	30	5	34	20	9	4	16	27	109	-1
20171103	"TOR@UTZ"	"UTZ"	240	8	23	10	23	11	9	5	13	25	100	1
20171103	"BOS@OKC"	"BOS"	240	13	28	11	38	23	6	2	10	14	101	-1
20171103	"BOS@OKC"	"OKC"	240	13	35	11	37	20	4	7	12	18	94	1
20171103	"BRK@LAL"	"BRK"	240	9	38	8	35	23	8	5	16	22	112	-1
20171103	"BRK@LAL"	"LAL"	240	9	21	7	50	26	10	7	16	29	124	1
20171104	"MEM@LAC"	"MEM"	240	13	31	9	30	21	8	7	11	28	113	-1
20171104	"MEM@LAC"	"LAC"	240	4	26	15	28	18	7	7	13	22	104	1
20171104	"SAC@DET"	"SAC"	240	10	21	3	29	24	6	1	17	23	99	-1
20171104	"SAC@DET"	"DET"	240	13	24	8	27	28	10	3	14	19	108	1
20171104	"NOP@CHI"	"NOP"	265	9	31	5	47	23	9	4	13	9	96	-1
20171104	"NOP@CHI"	"CHI"	265	11	42	16	42	23	10	5	17	19	90	1
20171104	"DAL@MIN"	"DAL"	240	10	27	7	24	18	7	2	15	19	99	-1
20171104	"DAL@MIN"	"MIN"	240	10	24	10	38	33	7	9	18	20	112	1
20171104	"GSW@DEN"	"GSW"	240	18	40	7	34	38	13	4	13	23	127	-1
20171104	"GSW@DEN"	"DEN"	240	6	24	9	37	26	9	6	17	18	108	1
20171105	"ATL@CLE"	"ATL"	240	11	25	11	33	24	4	6	17	20	117	-1
